Transaction_ID,Order_Date,Customer_ID,Customer_Name,Gender,Age,Country,City,Segment,Product_Category,Product_Name,Quantity,Unit_Price,Currency,Discount,Shipping_Fee,Payment_Method,Order_Status,Customer_Rating,Acquisition_Channel,Device_Type,Is_Repeat_Customer,Last_Purchase_Date,Days_Since_Last_Purchase,Satisfaction_Level,Loyalty_Points,Customer_Email,Customer_Phone,Notes
TXN-01784,24/09/2024,CUST-0430,ESTHER JOHNSON,Other,18,Canada,Toronto,Corp,electronics,Phone Charger,7,42116,NGN,500,5,,Completed,4,Website,Tablet,yes,03/10/2024,88,Neutral,800,esther.johnson@yahoo.com,8036390429,Late payment
TXN-01785,2025-08-17,CUST-0038,F. Ojo,male,47,United Kingdom,Manchester,RETAIL,electronics,Earbuds,4,189611,NGN,15,0,POS,,,TikTok,Tablet,yes,5/7/25,239,Happy,120,femi.ojo@gmail.com,8039515122,Email bounced
TXN-01786,2024-02-04,cust-0485,Samuel U.,Other,,Canada,Toronto,vip,Elec,Smart Watch,2,506,USD,500,1500,Card,COMPLETE,4,Facebook,Tablet,No,,,Neutral,350,samuel.umeh@gmail.com,0803-921-9461,Fast delivery
TXN-01787,01/12/2025,CUST-0177,Femi B.,Other,39,Nigeria,Ibadan,vip,Grocery,Coffee Jar,4,185908,NGN,5,20,Wallet,Completed,4,,,yes,01/08/2024,6,Happy,800,femi.balogun@gmail.com,8032159902,Bought during promo
TXN-01788,2024-07-15,CUST0511,David Adebayo,,44,United Kingdom,London,RETAIL,Elec,Smart Watch,1,136934,NGN,0,1500,card,Cancelled,1,WhatsApp,Tablet,no,2024-06-09,96,Unhappy,350,,+2348038857022,Bought during promo
TXN-01789,10/19/25,cust-0249,F. Okafor,Male,50,United Kingdom,Birmingham,,fashion,T-Shirt,6,434,GBP,0,1500,Cash,Pending,1,TikTok,mobile,no,7/13/24,25,,350,,0803-913-2108,Wrong phone
TXN-01790,14/05/2024,cust-0241,PEACE NWOSU,,66,Nigeria,,RETAIL,electronics,Webcam,3,192206,NGN,50,20,Cash,Completed,,Website,Tablet,yes,5/31/24,131,,50,,+2348036095874,Requested refund
TXN-01791,5/15/25,cust-0565,Chinedu  Adeyemi,Female,18,United Kingdom,Birmingham,RETAIL,Electronics,USB Cable,5,5953,NGN,500,2500,POS,,4,Website,mobile,No,05/09/2024,230,Neutral,80,,8035419489,VIP buyer
TXN-01792,11/25/24,cust-0150,GRACE OKAFOR,FEMALE,53,United States,New York,,Home,Table Lamp,7,159571,NGN,50,2500,Transfer,,4,Referral,Desktop,,07/02/2025,259,Neutral,80,grace.okaformail.com,8037487851,
TXN-01793,"Oct 05, 2024",CUST0393,Sarah  Ibrahim,FEMALE,19,Canada,Ottawa,SME,Home,Blender,4,64,GBP,50,1500,POS,,5,WhatsApp,Tablet,,01/11/2024,347,Unhappy,120,sarah.ibrahim@gmail.com,0803-717-6506,Wrong phone
TXN-01794,2025-06-21,CUST0085,Emeka N.,,39,Nigeria,Abuja,wholesale,electronics,Webcam,6,457,USD,0,500,Bank Transfer,,5,Referral,Mobile,no,2025-07-31,239,Unhappy,0,,,Fast delivery
TXN-01795,28/02/2025,CUST 0159,Kelvin  Eze,FEMALE,54,Nigeria,Kano,,fashion,T-Shirt,8,161327,NGN,2500,1000,Cash,Completed,,Facebook,Tablet,No,"May 23, 2024",354,,50,kelvin.eze@,8031963280,Requested refund
TXN-01796,"Feb 22, 2024",CUST0507,Amina A.,male,62,United Kingdom,Birmingham,SME,Grocery,Olive Oil,6,11406,NGN,2500,15,card,Pending,5,Referral,Mobile,Yes,"May 27, 2025",184,Neutral,10,,8034274321,High-value cart
TXN-01797,2025-05-26,cust-0560,Moses Musa,,61,Nigeria,Port Harcourt,RETAIL,Elec,Smart Watch,5,35123,NGN,1000,10,Cash,COMPLETE,4,WhatsApp,Mobile,Yes,"Dec 18, 2025",90,Neutral,120,moses.musamail.com,08036141727,Wrong phone
TXN-01798,2025-02-19,CUST 0054,chinedu ahmed,Male,27,Nigeria,Lagos,Retail,Elec,Smart Watch,7,410,USD,0,5,Card,,,TikTok,mobile,No,12/12/2025,66,,20,chinedu.ahmed@yahoo.com,,Bought during promo
TXN-01799,3/21/25,CUST-0258,david adebayo,,31,Nigeria,,VIP,fashion,Jeans,3,71894,NGN,2500,500,Wallet,COMPLETE,3,WhatsApp,,,2025-12-17,334,Happy,1000,david.adebayo@,+2348037593077,Requested refund
TXN-01800,2025-06-14,CUST-0229,Tunde M.,male,50,Canada,Ottawa,RETAIL,Grocery,Coffee Jar,5,87042,NGN,5,1500,card,COMPLETE,3,TikTok,Mobile,yes,26/02/2025,62,Unhappy,1000,tunde.musamail.com,+2348038841789,VIP buyer
TXN-01801,2024-07-31,cust-0195,Emeka  Ojo,Male,35,Nigeria,Abuja,SME,electronics,Phone Charger,5,5060,NGN,50,15,Card,Pending,4,Referral,Desktop,no,"Jul 17, 2024",268,Unhappy,500,emeka.ojo@yahoo.com,,Fast delivery
TXN-01802,2024-10-09,CUST-0154,Ifeoma Musa,Female,48,Germany,Munich,sme,Home Goods,Storage Basket,3,26521,NGN,0,0,Cash,,2,Instagram,Mobile,Yes,2025-11-13,43,Unhappy,1000,ifeoma.musa@gmail.com,,VIP buyer
TXN-01803,2024-07-21,CUST-0103,Victor  Thomas,,18,United Kingdom,London,vip,Home,Table Lamp,4,116263,NGN,500,20,Cash,Completed,5,WhatsApp,Mobile,Yes,10/05/2025,90,Neutral,10,victor.thomas@,+2348032175920,Email bounced
TXN-01804,5/1/25,CUST0117,Chinedu A.,,58,United States,Atlanta,Wholesale,Beauty,Face Wash,1,515,CAD,5,1500,POS,Pending,1,Facebook,Desktop,no,2024-08-10,189,,80,chinedu.adeyemi@yahoo.com,08038189831,VIP buyer
TXN-01805,03/08/2024,CUST-0580,MICHAEL NNAMDI,Other,23,Canada,,RETAIL,Beauty,Body Lotion,2,585,CAD,35,15,Cash,Returned,4,,Desktop,No,"Jan 17, 2025",119,,120,michael.nnamdi@,08039227135,High-value cart
TXN-01806,2024-05-11,CUST0221,ifeoma aliyu,Male,54,United States,Houston,,Fashion,Sneakers,6,89,USD,50,500,,Returned,2,Website,,,7/25/25,,,0,,08032682167,VIP buyer
TXN-01807,"Aug 08, 2024",CUST 0238,Chioma Ibrahim,male,49,United States,New York,retail,Home Goods,Cookware Set,8,193509,NGN,500,2500,POS,Returned,5,,Desktop,No,2025-10-14,207,,800,,,Requested refund
TXN-01808,"Dec 22, 2024",cust-0635,Esther Adeyemi,Female,60,Nigeria,Port Harcourt,vip,Beauty,Face Wash,1,205048,NGN,500,0,Transfer,Completed,1,TikTok,Desktop,Yes,"Sep 08, 2024",348,Unhappy,20,esther.adeyemi@,+2348037211232,Bought during promo
TXN-01809,06/03/2025,CUST0546,Samuel E.,Male,42,United States,Houston,retail,Grocery,Olive Oil,7,164841,NGN,35,20,card,Returned,5,Walk-in,Mobile,Yes,25/04/2025,194,Neutral,10,samuel.etisimail.com,0803-132-9478,Late payment
TXN-01810,"Dec 04, 2024",cust-0212,Daniel Adeyemi,,47,United States,Houston,retail,Beauty,Body Lotion,6,196690,NGN,500,0,Cash,,5,Referral,Desktop,yes,,,Neutral,50,daniel.adeyemi@yahoo.com,08031436661,
TXN-01811,2025-03-03,CUST-0084,Ngozi O.,Other,47,Germany,Hamburg,Corporate,Home Goods,Cookware Set,4,215,USD,0,500,Cash,COMPLETE,3,Instagram,Tablet,No,4/24/25,78,Happy,1000,ngozi.ojo@,8034696763,
TXN-01812,08/07/2025,CUST0472,Victor  Onyeka,Other,50,United Kingdom,London,Wholesale,Home,Table Lamp,3,282,CAD,35,10,POS,completed,4,Referral,Desktop,No,2024-07-13,143,Happy,200,victor.onyeka@yahoo.com,+2348032733654,Late payment
TXN-01813,"Nov 21, 2025",cust-0471,DAVID WILLIAMS,male,36,Canada,Ottawa,Wholesale,Grocery,Olive Oil,2,395,CAD,0,500,card,Pending,3,,Mobile,No,06/07/2024,359,,350,david.williams@,+2348033098963,VIP buyer
TXN-01814,2025-04-09,CUST0236,A. Thomas,Female,59,United Kingdom,Birmingham,VIP,Beauty,Body Lotion,3,244611,NGN,20,1500,POS,Cancelled,5,Walk-in,Desktop,,,,Happy,1000,ada.thomasmail.com,08037129432,Bought during promo
TXN-01815,9/3/25,CUST 0112,Ibrahim Umeh,Other,55,United States,New York,sme,Fashion,Backpack,3,578,CAD,0,10,Wallet,,3,Facebook,Tablet,Yes,10/05/2025,314,Unhappy,200,ibrahim.umehmail.com,8038083107,VIP buyer
TXN-01816,2024-09-28,cust-0614,Ibrahim Johnson,FEMALE,,Nigeria,Port Harcourt,Corporate,Home,Table Lamp,3,245542,NGN,1000,15,Transfer,Completed,,WhatsApp,,,2025-04-06,289,Neutral,500,ibrahim.johnson@gmail.com,08033709626,Late payment
TXN-01817,11/12/2024,CUST-0604,JOHN WILLIAMS,Other,49,United Kingdom,Birmingham,vip,Beauty,Body Lotion,5,207,USD,0,15,,Returned,2,Website,mobile,No,3/13/25,338,Neutral,50,,,Bought during promo
TXN-01818,2025-04-05,CUST0345,tunde johnson,Male,56,Nigeria,Ibadan,wholesale,Home,Table Lamp,3,325,EUR,1000,5,Card,completed,3,Instagram,Tablet,Yes,2024-04-25,,,20,tunde.johnson@gmail.com,,Repeat order
TXN-01819,09/04/2025,CUST 0206,seyi ibrahim,male,62,Canada,Ottawa,sme,Grocery,Rice Bag,4,104,GBP,50,1500,Transfer,completed,3,,Tablet,,5/21/25,31,Happy,500,seyi.ibrahimmail.com,0803-260-1288,Fast delivery
TXN-01820,"Jan 11, 2024",CUST0093,Kemi Etisi,Other,53,United Kingdom,Manchester,Wholesale,Elec,Keyboard,5,139921,NGN,10,2500,Card,Returned,,,Tablet,no,08/05/2025,78,,120,kemi.etisi@,+2348035304930,Requested refund
TXN-01821,"Jan 02, 2025",CUST-0048,Kemi Thomas,male,31,Canada,Ottawa,,Beauty,Perfume,5,141,GBP,500,1500,,,3,,mobile,No,"Apr 16, 2024",360,Unhappy,200,kemi.thomas@,,High-value cart
TXN-01822,2025-12-08,CUST-0557,Moses A.,male,60,Nigeria,Kano,retail,Home,Bedsheet,8,114981,NGN,1000,5,POS,Cancelled,2,Instagram,Tablet,no,"Mar 06, 2025",345,Happy,1000,,08037696571,VIP buyer
TXN-01823,2024-05-08,CUST0448,Zainab  Thomas,,19,Germany,Berlin,Wholesale,Beauty,Face Wash,6,185420,NGN,0,10,card,COMPLETE,,Referral,Mobile,No,,,Neutral,10,zainab.thomas@yahoo.com,08037298916,VIP buyer
TXN-01824,"Jul 30, 2025",CUST-0022,Femi Balogun,male,37,Nigeria,Enugu,Corp,Home,Blender,4,111692,NGN,10,1500,Bank Transfer,Completed,,Website,,No,"Oct 01, 2025",146,,500,,+2348039562117,VIP buyer
TXN-01825,"Sep 18, 2024",CUST 0198,Seyi  Johnson,Female,,United Kingdom,Birmingham,retail,Home,Blender,8,66647,NGN,35,0,POS,,5,Referral,Mobile,Yes,,,Neutral,200,,+2348034983833,Late payment
TXN-01826,30/06/2024,CUST 0375,C. Musa,male,31,Nigeria,Port Harcourt,VIP,Electronics,USB Cable,2,221,GBP,2500,5,Wallet,,,Referral,Tablet,yes,2025-11-06,276,Happy,350,chinedu.musa@gmail.com,,Requested refund
TXN-01827,12/26/25,cust-0540,Chioma Okafor,FEMALE,,Nigeria,Port Harcourt,Rtl,Grocery,Olive Oil,2,187943,NGN,0,5,,Returned,,,Tablet,no,18/08/2024,,,350,,8032965743,
TXN-01828,2024-03-05,cust-0039,Michael  Bello,male,41,Canada,Calgary,Corporate,Home Goods,Cookware Set,2,352,GBP,0,1500,Cash,completed,5,Instagram,,Yes,3/14/25,193,,500,michael.bello@,,Fast delivery
TXN-01829,1/9/24,CUST 0593,joy nnamdi,Other,21,United States,,sme,Elec,Smart Watch,7,97461,NGN,10,1000,Cash,completed,1,WhatsApp,,yes,2024-08-04,220,Happy,200,joy.nnamdi@gmail.com,+2348032819395,VIP buyer
TXN-01830,"Jan 11, 2025",cust-0474,Grace  Ahmed,FEMALE,47,United States,Houston,sme,Elec,Keyboard,5,71,EUR,50,5,,Cancelled,5,Walk-in,mobile,Yes,7/2/25,45,,500,grace.ahmedmail.com,,
TXN-01831,2/17/25,CUST0236,ADA THOMAS,Female,51,United States,Houston,Corporate,electronics,Webcam,2,192569,NGN,50,2500,Cash,Pending,2,Website,mobile,No,05/07/2025,59,Unhappy,80,ada.thomas@,+2348031118058,Wrong phone
TXN-01832,08/08/2024,CUST 0126,chinedu onyeka,male,34,Nigeria,Ibadan,,Home,Bedsheet,1,159294,NGN,0,0,Wallet,Cancelled,4,Instagram,mobile,,2025-07-30,78,,350,chinedu.onyeka@,,Requested refund
TXN-01833,10/23/25,CUST 0483,Ola Nnamdi,Female,,United Kingdom,Birmingham,retail,electronics,Phone Charger,4,157066,NGN,500,10,Wallet,,2,Instagram,,No,,,Happy,1000,ola.nnamdi@gmail.com,8037781239,Repeat order
TXN-01834,"Jun 26, 2025",CUST 0634,Ola A.,male,33,United Kingdom,London,Corp,fashion,Jeans,8,391,USD,0,2500,,COMPLETE,5,Instagram,Mobile,no,08/09/2024,218,Unhappy,500,ola.adebayomail.com,,
TXN-01835,2/4/25,CUST0392,Chioma  Ibrahim,Female,64,Canada,Ottawa,,Home,Bedsheet,7,92837,NGN,20,1000,card,,1,Facebook,Desktop,No,"Jun 21, 2025",,Unhappy,50,,0803-161-4741,Fast delivery
TXN-01836,15/07/2025,CUST0089,Chioma Ahmed,Other,63,Germany,Hamburg,retail,Electronics,Wireless Mouse,8,636,CAD,20,500,Transfer,,2,,Tablet,,,,Neutral,120,,8037450128,
TXN-01837,2024-04-04,CUST-0689,Chioma O.,Other,66,United States,Atlanta,Retail,electronics,Earbuds,4,113,GBP,50,20,card,Pending,,Website,Tablet,no,"Aug 23, 2025",282,Neutral,10,chioma.ojomail.com,08033199988,Bought during promo
TXN-01838,26/06/2024,CUST0090,Tunde  Bello,Female,65,Nigeria,Kano,sme,Beauty,Perfume,5,57028,NGN,0,15,POS,completed,1,Instagram,,no,2024-10-04,104,,1000,tunde.bello@,8032972018,
TXN-01839,"Mar 10, 2024",CUST0186,Sarah O.,,42,Germany,Munich,vip,Beauty,Perfume,6,99,USD,15,500,card,Completed,,,Tablet,,2024-04-25,130,Unhappy,80,sarah.ojo@yahoo.com,,Repeat order
TXN-01840,"Apr 24, 2025",CUST-0397,victor bello,Other,42,United Kingdom,,Rtl,Beauty,Perfume,7,113308,NGN,0,2500,Card,Completed,3,Referral,mobile,No,11/20/25,284,Happy,120,,0803-693-8748,Requested refund
TXN-01841,"Dec 08, 2025",CUST 0452,Michael  Etisi,FEMALE,30,United Kingdom,London,VIP,Beauty,Body Lotion,4,396,USD,500,15,Cash,Completed,,Facebook,Tablet,,,,Happy,1000,michael.etisi@yahoo.com,+2348038376727,VIP buyer
TXN-01842,"Mar 02, 2024",cust-0055,Kemi Williams,Other,23,Germany,Hamburg,vip,Elec,Keyboard,8,70618,NGN,1000,2500,Cash,Completed,2,,Tablet,Yes,25/04/2025,76,Unhappy,1000,,8035514858,Repeat order
TXN-01843,2025-12-30,cust-0104,V. Ibrahim,,52,Canada,Toronto,SME,Grocery,Rice Bag,1,197887,NGN,20,2500,POS,Completed,5,Website,Desktop,No,23/12/2024,86,Neutral,50,victor.ibrahim@gmail.com,,Email bounced
TXN-01844,"Aug 15, 2024",cust-0385,Ngozi  Thomas,FEMALE,21,Germany,,VIP,electronics,Phone Charger,4,575,USD,0,2500,Card,,5,,Mobile,No,"Jun 16, 2024",116,,10,ngozi.thomas@,0803-495-4027,Fast delivery
TXN-01845,10/4/24,CUST 0462,ibrahim aliyu,FEMALE,,United Kingdom,London,Corporate,Electronics,Laptop Stand,4,151440,NGN,35,0,Cash,Completed,1,,Desktop,Yes,30/06/2024,209,Unhappy,20,ibrahim.aliyu@gmail.com,0803-985-4765,Repeat order
TXN-01846,3/29/24,cust-0086,emeka balogun,Other,56,Nigeria,Kano,Corporate,Home Goods,Cookware Set,7,225742,NGN,35,20,Transfer,Cancelled,4,,mobile,Yes,15/02/2024,335,,350,emeka.balogun@yahoo.com,0803-710-9921,VIP buyer
TXN-01847,"Jun 17, 2025",CUST0619,Ibrahim  Eze,Female,62,Nigeria,Ibadan,retail,Elec,Keyboard,2,6434,NGN,10,5,Card,completed,4,,mobile,,2024-07-28,267,Neutral,350,,,Email bounced
TXN-01848,"Jul 29, 2025",CUST 0554,J. Nnamdi,Female,36,United States,Houston,,Elec,Keyboard,5,82,GBP,20,500,Transfer,Returned,5,Facebook,Mobile,No,9/10/25,277,,0,,+2348038810752,VIP buyer
TXN-01849,2024-08-01,CUST-0157,Seyi O.,Female,59,United States,New York,Retail,Electronics,Bluetooth Speaker,1,28486,NGN,1000,10,Wallet,completed,5,TikTok,Desktop,yes,,,Neutral,800,seyi.okafor@gmail.com,+2348034911223,High-value cart
TXN-01850,"Jan 03, 2025",CUST0421,Ibrahim Ibrahim,Male,42,United Kingdom,Birmingham,retail,Electronics,Bluetooth Speaker,5,365,GBP,500,0,Wallet,COMPLETE,5,TikTok,Mobile,No,17/08/2024,197,,800,,0803-593-2179,Repeat order
TXN-01851,4/19/24,CUST-0432,david aliyu,Female,38,United Kingdom,London,Corp,fashion,Jeans,8,80622,NGN,500,1000,Bank Transfer,,,Facebook,Mobile,no,04/10/2024,216,,500,david.aliyu@yahoo.com,+2348038753126,Repeat order
TXN-01852,3/21/24,CUST-0315,Zainab E.,,56,Germany,Berlin,Wholesale,Home Goods,Storage Basket,3,193035,NGN,2500,500,,Returned,2,TikTok,,yes,7/13/25,40,Happy,350,zainab.eze@,8038617907,VIP buyer
TXN-01853,09/08/2025,CUST 0152,John E.,,54,Germany,Hamburg,sme,fashion,T-Shirt,4,324,GBP,0,2500,,,4,Instagram,,Yes,"Jan 10, 2025",38,Happy,350,john.etisimail.com,,VIP buyer
TXN-01854,12/20/25,CUST0096,Grace  Bello,Male,44,United States,Atlanta,wholesale,Home Goods,Storage Basket,3,4390,NGN,35,2500,Wallet,,5,Walk-in,mobile,,4/30/25,105,Unhappy,10,grace.bello@,8033025992,Bought during promo
TXN-01855,3/20/24,CUST0148,Sarah A.,Male,31,United States,New York,Wholesale,Grocery,Olive Oil,3,272,USD,15,0,Wallet,,4,Referral,Desktop,Yes,2025-12-08,310,Happy,0,,8035669965,Fast delivery
TXN-01856,1/14/25,CUST0139,FATIMA BALOGUN,,57,Nigeria,Abuja,RETAIL,Elec,Smart Watch,3,187,GBP,5,0,card,Completed,1,Instagram,,,"Jul 24, 2024",175,,20,fatima.balogun@gmail.com,08039932076,Bought during promo
TXN-01857,"Jun 26, 2024",CUST-0004,T. Balogun,Male,,Nigeria,Port Harcourt,vip,fashion,T-Shirt,6,101212,NGN,15,1000,card,,1,Website,Desktop,,2025-10-21,221,,200,tunde.balogun@,08034178977,VIP buyer
TXN-01858,14/09/2024,CUST0091,VICTOR NWOSU,Female,26,Germany,Munich,Corp,Electronics,Bluetooth Speaker,4,575,CAD,50,15,Card,,4,WhatsApp,Mobile,No,5/21/25,18,,800,victor.nwosu@,,High-value cart
TXN-01859,6/17/25,CUST-0128,fatima nnamdi,Other,63,Germany,Hamburg,,Electronics,USB Cable,4,142504,NGN,1000,500,Transfer,completed,2,Referral,mobile,yes,5/5/24,157,,10,,8038496464,
TXN-01860,"May 15, 2024",CUST 0025,Peace O.,,23,United Kingdom,,Corp,Elec,Smart Watch,3,283,USD,2500,500,Bank Transfer,Pending,3,Instagram,Desktop,yes,,,Unhappy,0,peace.okafor@,0803-590-8074,Wrong phone
TXN-01861,8/17/24,cust-0533,KEMI UMEH,male,23,United States,,Corporate,Fashion,Hoodie,5,343,USD,0,500,Wallet,,5,Facebook,Tablet,yes,"Jan 14, 2024",71,Neutral,20,kemi.umeh@,+2348035915889,Requested refund
TXN-01862,1/10/24,cust-0170,SAMUEL NNAMDI,male,23,Nigeria,Port Harcourt,Retail,fashion,T-Shirt,1,249,GBP,50,500,Transfer,,1,Referral,mobile,No,2024-07-10,191,,800,samuel.nnamdi@gmail.com,,Bought during promo
TXN-01863,2024-08-04,CUST0039,Michael B.,Female,,United States,Atlanta,RETAIL,Beauty,Face Wash,6,70,EUR,15,20,Wallet,Cancelled,4,Website,Mobile,Yes,1/21/24,186,,800,michael.bello@gmail.com,,Repeat order
TXN-01864,15/12/2024,CUST0377,Ifeoma  Okafor,Male,34,Nigeria,Port Harcourt,Rtl,electronics,Webcam,3,41,USD,0,1000,,Cancelled,,Referral,Mobile,yes,,,,120,,,Wrong phone
TXN-01865,"Sep 16, 2024",CUST-0588,Sarah Balogun,Male,56,Nigeria,Ibadan,Corporate,Electronics,Power Bank,4,63890,NGN,0,20,Wallet,Completed,,,mobile,Yes,,,Happy,200,sarah.balogun@yahoo.com,08037872792,Requested refund
TXN-01866,24/06/2024,cust-0200,Ifeoma  Aliyu,Other,40,Canada,Calgary,vip,Grocery,Rice Bag,8,462,EUR,1000,10,Cash,Cancelled,5,Facebook,mobile,Yes,"Nov 07, 2025",,,20,ifeoma.aliyu@gmail.com,+2348039766802,Wrong phone
TXN-01867,"Apr 04, 2025",CUST-0217,John O.,male,44,United Kingdom,Birmingham,Corp,Electronics,Bluetooth Speaker,8,243115,NGN,50,1000,Wallet,,5,,,Yes,,,Happy,120,john.ojo@yahoo.com,8034314279,Late payment
TXN-01868,2024-03-19,CUST 0598,E. Ibrahim,Other,58,Canada,Ottawa,vip,electronics,Earbuds,4,389,USD,35,15,Cash,Completed,4,,Desktop,No,7/25/24,111,Unhappy,200,,0803-993-3032,Bought during promo
TXN-01869,"Mar 29, 2024",cust-0349,Joy A.,Other,62,Nigeria,Abuja,retail,fashion,Jeans,3,501,USD,0,2500,Cash,COMPLETE,2,Facebook,Tablet,yes,2024-01-30,128,,80,,8035579036,Bought during promo
TXN-01870,2025-01-23,CUST 0597,Daniel  Abdullahi,FEMALE,,United States,New York,sme,Home Goods,Cookware Set,7,23677,NGN,1000,15,Transfer,COMPLETE,1,Facebook,Mobile,no,2024-07-18,66,,200,,8034976034,Late payment
TXN-01871,28/01/2024,cust-0137,JOY ALIYU,,,United Kingdom,Manchester,vip,Electronics,Power Bank,1,165,CAD,15,1500,,,5,Referral,,,2025-03-08,348,Happy,800,,08033122302,Requested refund
TXN-01872,2024-10-31,CUST-0643,Sarah A.,FEMALE,64,Canada,Toronto,Corporate,Beauty,Face Wash,6,103903,NGN,0,5,Cash,Pending,,WhatsApp,Tablet,no,4/24/24,344,Unhappy,80,sarah.adebayo@gmail.com,8037801832,High-value cart
TXN-01873,2024-05-06,CUST0288,Fatima Eze,,19,United States,Houston,Corp,fashion,Jeans,1,139521,NGN,1000,0,Card,Completed,3,Website,,No,12/06/2024,3,,500,fatima.ezemail.com,8034148957,Fast delivery
TXN-01874,"Dec 01, 2025",CUST 0685,J. Umeh,Other,27,United States,Atlanta,Wholesale,Beauty,Face Wash,3,19035,NGN,10,2500,Bank Transfer,Cancelled,1,Facebook,,,7/7/24,15,Happy,800,john.umeh@yahoo.com,,High-value cart
TXN-01875,2024-10-05,CUST 0530,Chinedu O.,,44,United States,Atlanta,VIP,Home,Blender,1,115572,NGN,500,0,POS,Completed,,TikTok,Tablet,no,25/05/2025,94,,350,chinedu.okafor@yahoo.com,,Repeat order
TXN-01876,2025-06-26,cust-0319,VICTOR MUSA,Female,28,Germany,Munich,wholesale,Beauty,Perfume,6,213,CAD,2500,2500,POS,completed,3,Walk-in,Tablet,no,2/19/24,175,Neutral,120,victor.musa@,8036426717,Requested refund
TXN-01877,25/04/2025,CUST-0054,Chinedu  Ahmed,FEMALE,42,Canada,Ottawa,wholesale,Home,Bedsheet,4,381,EUR,0,5,,Returned,4,Instagram,Mobile,No,07/04/2024,215,Unhappy,20,,,Wrong phone
TXN-01878,2/10/25,cust-0383,david adebayo,Other,,Nigeria,Lagos,Retail,Fashion,Backpack,8,155022,NGN,10,2500,Cash,,1,Walk-in,Desktop,No,08/11/2025,52,,350,david.adebayo@,08032390968,High-value cart
TXN-01879,2024-04-14,CUST0590,Ola  Ibrahim,male,65,Nigeria,Abuja,vip,Beauty,Face Wash,2,371,USD,15,10,Card,Completed,1,Website,mobile,,,,,350,ola.ibrahim@gmail.com,0803-513-4149,Fast delivery
TXN-01880,11/09/2024,CUST-0100,C. Adebayo,,28,Canada,Calgary,wholesale,Beauty,Face Wash,2,237201,NGN,500,2500,,Returned,3,Referral,mobile,no,2025-12-02,281,Unhappy,20,,0803-773-9613,Requested refund
TXN-01881,6/16/24,CUST 0314,D. Eze,Male,24,Canada,Ottawa,Wholesale,Electronics,Bluetooth Speaker,8,71234,NGN,20,2500,,Completed,5,Facebook,,,10/09/2024,306,,200,daniel.ezemail.com,+2348032116581,Late payment
TXN-01882,9/13/25,CUST 0649,amina adeyemi,Male,68,Germany,Berlin,Retail,Fashion,Backpack,2,370,GBP,35,10,Wallet,Pending,,Website,Tablet,,2024-07-17,307,Happy,800,,08032689749,Wrong phone
TXN-01883,12/16/24,CUST0147,David A.,FEMALE,21,Canada,Ottawa,retail,Beauty,Body Lotion,3,140937,NGN,50,15,Bank Transfer,Returned,2,WhatsApp,mobile,No,"Apr 22, 2025",188,,350,,+2348038434883,VIP buyer
TXN-01884,08/06/2025,cust-0077,F. Balogun,,36,Canada,Toronto,Rtl,Fashion,Sneakers,8,37548,NGN,5,1500,POS,,5,WhatsApp,,no,"Aug 08, 2024",365,Neutral,80,,,Bought during promo
TXN-01885,3/7/25,CUST-0454,Sarah Eze,Female,25,Nigeria,,Rtl,Fashion,Hoodie,2,157963,NGN,1000,2500,card,,5,Facebook,Desktop,yes,29/06/2024,206,Neutral,500,sarah.eze@gmail.com,08034736600,Email bounced
TXN-01886,2025-09-03,cust-0106,R. Nwosu,Female,53,Germany,Munich,Rtl,Fashion,Backpack,5,162,EUR,500,5,POS,Pending,1,WhatsApp,mobile,Yes,,,Neutral,200,ruth.nwosu@yahoo.com,8033135945,Wrong phone
TXN-01887,8/24/25,CUST0602,David  Etisi,Female,63,United States,Atlanta,,Home,Blender,6,382,EUR,15,1000,Transfer,Pending,2,Referral,Tablet,Yes,21/04/2025,104,Happy,20,david.etisimail.com,,Fast delivery
TXN-01888,3/31/25,CUST0247,David N.,male,54,United States,Atlanta,Wholesale,Beauty,Body Lotion,2,531,CAD,2500,1500,,,2,Facebook,Tablet,,2025-11-07,42,Happy,20,david.nwosu@gmail.com,08034104490,Fast delivery
TXN-01889,6/15/25,cust-0669,Michael  Bello,,18,United States,,vip,Fashion,Hoodie,3,188556,NGN,0,0,Cash,Cancelled,2,Walk-in,,yes,12/21/25,216,,50,michael.bello@yahoo.com,8034866348,
TXN-01890,10/17/25,CUST-0002,Kelvin Ojo,,51,United Kingdom,Manchester,wholesale,electronics,Webcam,6,113334,NGN,2500,15,Card,Cancelled,5,Website,Mobile,yes,"Apr 10, 2024",17,Happy,350,kelvin.ojo@gmail.com,,Email bounced
TXN-01891,2024-06-05,CUST0428,john williams,Other,37,Canada,Ottawa,vip,Elec,Smart Watch,8,240863,NGN,500,1000,card,,1,Website,Desktop,Yes,18/01/2025,203,Happy,10,john.williams@yahoo.com,0803-462-6616,
TXN-01892,2024-03-17,CUST-0272,daniel ojo,Female,30,United States,New York,SME,fashion,T-Shirt,3,273,EUR,50,20,Wallet,COMPLETE,1,Referral,Desktop,Yes,"Oct 06, 2025",189,Neutral,80,daniel.ojo@yahoo.com,+2348034585396,Late payment
